Audio_ID,Model,Duration_s,Processing_Time_s,RTF,WER,Ground_Truth,Transcript,Ground_Truth_Norm,Transcript_Norm,Word_Timestamps,Error
Sample_808,latest_short,3.16,2.22,0.703,0.0,Thậm chí còn có người cho rằng đó là tạo dáng chụp ảnh.,Thậm chí còn có người cho rằng đó là tạo dáng chụp ảnh,thậm chí còn có người cho rằng đó là tạo dáng chụp ảnh,thậm chí còn có người cho rằng đó là tạo dáng chụp ảnh,"[{'word': 'Thậm', 'start': 0.0, 'end': 0.5}, {'word': 'chí', 'start': 0.5, 'end': 0.7}, {'word': 'còn', 'start': 0.7, 'end': 0.9}, {'word': 'có', 'start': 0.9, 'end': 1.0}, {'word': 'người', 'start': 1.0, 'end': 1.1}, {'word': 'cho', 'start': 1.1, 'end': 1.3}, {'word': 'rằng', 'start': 1.3, 'end': 1.5}, {'word': 'đó', 'start': 1.5, 'end': 2.0}, {'word': 'là', 'start': 2.0, 'end': 2.2}, {'word': 'tạo', 'start': 2.2, 'end': 2.5}, {'word': 'dáng', 'start': 2.5, 'end': 2.7}, {'word': 'chụp', 'start': 2.7, 'end': 2.8}, {'word': 'ảnh', 'start': 2.8, 'end': 3.0}]",
Sample_809,latest_short,5.72,4.03,0.704,0.519,"Ví dụ khi bạn đứng dậy và chuẩn bị dọn dẹp nhà cửa, thì đột nhiên bạn nhận được một tin nhắn từ người bạn nào đó.",ví dụ khi bạn đứng dậy và chuẩn bị dọn dẹp nhà cửa,ví dụ khi bạn đứng dậy và chuẩn bị dọn dẹp nhà cửa thì đột nhiên bạn nhận được một tin nhắn từ người bạn nào đó,ví dụ khi bạn đứng dậy và chuẩn bị dọn dẹp nhà cửa,"[{'word': 'ví', 'start': 0.0, 'end': 0.4}, {'word': 'dụ', 'start': 0.4, 'end': 0.5}, {'word': 'khi', 'start': 0.5, 'end': 0.7}, {'word': 'bạn', 'start': 0.7, 'end': 0.9}, {'word': 'đứng', 'start': 0.9, 'end': 1.1}, {'word': 'dậy', 'start': 1.1, 'end': 1.2}, {'word': 'và', 'start': 1.2, 'end': 1.5}, {'word': 'chuẩn', 'start': 1.5, 'end': 1.6}, {'word': 'bị', 'start': 1.6, 'end': 1.8}, {'word': 'dọn', 'start': 1.8, 'end': 2.1}, {'word': 'dẹp', 'start': 2.1, 'end': 2.2}, {'word': 'nhà', 'start': 2.2, 'end': 2.4}, {'word': 'cửa', 'start': 2.4, 'end': 2.5}]",
Sample_810,latest_short,5.63,4.32,0.767,0.56,Và người bố của hai anh em thì không ngừng thúc ép Remusis phải chuẩn bị tinh thần cho những áp lực khủng khiếp này.,tả người bố của hai anh em thì không ngừng thúc ép read,và người bố của hai anh em thì không ngừng thúc ép remusis phải chuẩn bị tinh thần cho những áp lực khủng khiếp này,tả người bố của hai anh em thì không ngừng thúc ép read,"[{'word': 'tả', 'start': 0.0, 'end': 0.7}, {'word': 'người', 'start': 0.7, 'end': 0.8}, {'word': 'bố', 'start': 0.8, 'end': 0.9}, {'word': 'của', 'start': 0.9, 'end': 1.0}, {'word': 'hai', 'start': 1.0, 'end': 1.1}, {'word': 'anh', 'start': 1.1, 'end': 1.3}, {'word': 'em', 'start': 1.3, 'end': 1.3}, {'word': 'thì', 'start': 1.3, 'end': 1.9}, {'word': 'không', 'start': 1.9, 'end': 2.1}, {'word': 'ngừng', 'start': 2.1, 'end': 2.3}, {'word': 'thúc', 'start': 2.3, 'end': 2.5}, {'word': 'ép', 'start': 2.5, 'end': 2.7}, {'word': 'read', 'start': 2.7, 'end': 3.1}]",
Sample_811,latest_short,2.13,1.74,0.818,0.3,Trong cái quãng thời gian mà tôi còn ở Úc.,trong các khoảng thời gian mà tôi còn ở,trong cái quãng thời gian mà tôi còn ở úc,trong các khoảng thời gian mà tôi còn ở,"[{'word': 'trong', 'start': 0.0, 'end': 0.4}, {'word': 'các', 'start': 0.4, 'end': 0.6}, {'word': 'khoảng', 'start': 0.6, 'end': 0.7}, {'word': 'thời', 'start': 0.7, 'end': 0.9}, {'word': 'gian', 'start': 0.9, 'end': 1.0}, {'word': 'mà', 'start': 1.0, 'end': 1.3}, {'word': 'tôi', 'start': 1.3, 'end': 1.6}, {'word': 'còn', 'start': 1.6, 'end': 1.8}, {'word': 'ở', 'start': 1.8, 'end': 2.0}]",
Sample_812,latest_short,4.01,2.65,0.66,0.0,"Khi không được mạch máu nuôi dưỡng, thì những khối u nhỏ này không thể hoạt động.",khi không được mạch máu nuôi dưỡng thì những khối u nhỏ này không thể hoạt động,khi không được mạch máu nuôi dưỡng thì những khối u nhỏ này không thể hoạt động,khi không được mạch máu nuôi dưỡng thì những khối u nhỏ này không thể hoạt động,"[{'word': 'khi', 'start': 0.0, 'end': 0.6}, {'word': 'không', 'start': 0.6, 'end': 0.7}, {'word': 'được', 'start': 0.7, 'end': 0.9}, {'word': 'mạch', 'start': 0.9, 'end': 1.0}, {'word': 'máu', 'start': 1.0, 'end': 1.2}, {'word': 'nuôi', 'start': 1.2, 'end': 1.5}, {'word': 'dưỡng', 'start': 1.5, 'end': 1.6}, {'word': 'thì', 'start': 1.6, 'end': 2.2}, {'word': 'những', 'start': 2.2, 'end': 2.3}, {'word': 'khối', 'start': 2.3, 'end': 2.5}, {'word': 'u', 'start': 2.5, 'end': 2.7}, {'word': 'nhỏ', 'start': 2.7, 'end': 2.8}, {'word': 'này', 'start': 2.8, 'end': 3.0}, {'word': 'không', 'start': 3.0, 'end': 3.4}, {'word': 'thể', 'start': 3.4, 'end': 3.6}, {'word': 'hoạt', 'start': 3.6, 'end': 3.7}, {'word': 'động', 'start': 3.7, 'end': 3.8}]",
Sample_813,latest_short,2.05,1.65,0.808,0.167,"Tọa nóng mặt, ghi lại luôn.",tỏi nóng mặt ghi lại luôn,tọa nóng mặt ghi lại luôn,tỏi nóng mặt ghi lại luôn,"[{'word': 'tỏi', 'start': 0.0, 'end': 0.7}, {'word': 'nóng', 'start': 0.7, 'end': 0.9}, {'word': 'mặt', 'start': 0.9, 'end': 1.0}, {'word': 'ghi', 'start': 1.0, 'end': 1.7}, {'word': 'lại', 'start': 1.7, 'end': 1.8}, {'word': 'luôn', 'start': 1.8, 'end': 1.9}]",
Sample_814,latest_short,7.17,4.53,0.632,0.043,"Sau tháng cuối năm 2023, lượng mở bán mới đã có sự cải thiện hơn so với đầu năm, với mức tăng 11%.",sáu tháng cuối năm 2023 lượng mở bán mới đã có sự cải thiện hơn so với đầu năm với mức tăng 11%,sau tháng cuối năm 2023 lượng mở bán mới đã có sự cải thiện hơn so với đầu năm với mức tăng 11,sáu tháng cuối năm 2023 lượng mở bán mới đã có sự cải thiện hơn so với đầu năm với mức tăng 11,"[{'word': 'sáu', 'start': 0.0, 'end': 0.5}, {'word': 'tháng', 'start': 0.5, 'end': 0.7}, {'word': 'cuối', 'start': 0.7, 'end': 0.8}, {'word': 'năm', 'start': 0.8, 'end': 0.9}, {'word': '2023', 'start': 0.9, 'end': 1.9}, {'word': 'lượng', 'start': 1.9, 'end': 2.7}, {'word': 'mở', 'start': 2.7, 'end': 2.8}, {'word': 'bán', 'start': 2.8, 'end': 3.0}, {'word': 'mới', 'start': 3.0, 'end': 3.1}, {'word': 'đã', 'start': 3.1, 'end': 3.5}, {'word': 'có', 'start': 3.5, 'end': 3.6}, {'word': 'sự', 'start': 3.6, 'end': 3.8}, {'word': 'cải', 'start': 3.8, 'end': 4.0}, {'word': 'thiện', 'start': 4.0, 'end': 4.3}, {'word': 'hơn', 'start': 4.3, 'end': 4.4}, {'word': 'so', 'start': 4.4, 'end': 4.8}, {'word': 'với', 'start': 4.8, 'end': 4.9}, {'word': 'đầu', 'start': 4.9, 'end': 5.2}, {'word': 'năm', 'start': 5.2, 'end': 5.3}, {'word': 'với', 'start': 5.3, 'end': 5.8}, {'word': 'mức', 'start': 5.8, 'end': 6.1}, {'word': 'tăng', 'start': 6.1, 'end': 6.4}, {'word': '11%', 'start': 6.4, 'end': 6.8}]",
Sample_815,latest_short,4.1,2.72,0.664,0.19,"Theo vào đó, Liên Xô giúp đỡ Triều Tiên xây dựng các nhà máy hạt nhân cho mục đích dân sự.",xe màu đỏ Liên Xô giúp đỡ Triều Tiên xây dựng các nhà máy hạt nhân trong mục đích dân sự,theo vào đó liên xô giúp đỡ triều tiên xây dựng các nhà máy hạt nhân cho mục đích dân sự,xe màu đỏ liên xô giúp đỡ triều tiên xây dựng các nhà máy hạt nhân trong mục đích dân sự,"[{'word': 'xe', 'start': 0.0, 'end': 0.5}, {'word': 'màu', 'start': 0.5, 'end': 0.6}, {'word': 'đỏ', 'start': 0.6, 'end': 0.8}, {'word': 'Liên', 'start': 0.8, 'end': 1.3}, {'word': 'Xô', 'start': 1.3, 'end': 1.5}, {'word': 'giúp', 'start': 1.5, 'end': 1.6}, {'word': 'đỡ', 'start': 1.6, 'end': 1.7}, {'word': 'Triều', 'start': 1.7, 'end': 1.9}, {'word': 'Tiên', 'start': 1.9, 'end': 2.0}, {'word': 'xây', 'start': 2.0, 'end': 2.2}, {'word': 'dựng', 'start': 2.2, 'end': 2.3}, {'word': 'các', 'start': 2.3, 'end': 2.6}, {'word': 'nhà', 'start': 2.6, 'end': 2.8}, {'word': 'máy', 'start': 2.8, 'end': 2.8}, {'word': 'hạt', 'start': 2.8, 'end': 3.1}, {'word': 'nhân', 'start': 3.1, 'end': 3.2}, {'word': 'trong', 'start': 3.2, 'end': 3.4}, {'word': 'mục', 'start': 3.4, 'end': 3.6}, {'word': 'đích', 'start': 3.6, 'end': 3.7}, {'word': 'dân', 'start': 3.7, 'end': 3.8}, {'word': 'sự', 'start': 3.8, 'end': 4.0}]",
Sample_816,latest_short,1.62,1.43,0.883,0.833,Nhưng ngựa của ta nhanh không.,những câu có tai nhanh,nhưng ngựa của ta nhanh không,những câu có tai nhanh,"[{'word': 'những', 'start': 0.0, 'end': 0.7}, {'word': 'câu', 'start': 0.7, 'end': 0.9}, {'word': 'có', 'start': 0.9, 'end': 1.0}, {'word': 'tai', 'start': 1.0, 'end': 1.2}, {'word': 'nhanh', 'start': 1.2, 'end': 1.4}]",
Sample_817,latest_short,2.13,1.9,0.89,0.167,Và cái cách tư duyên của tôi cũng rất đơn giản thôi.,mở cái cách tư duy của tôi cũng rất đơn giản thôi,và cái cách tư duyên của tôi cũng rất đơn giản thôi,mở cái cách tư duy của tôi cũng rất đơn giản thôi,"[{'word': 'mở', 'start': 0.0, 'end': 0.5}, {'word': 'cái', 'start': 0.5, 'end': 0.6}, {'word': 'cách', 'start': 0.6, 'end': 0.7}, {'word': 'tư', 'start': 0.7, 'end': 0.9}, {'word': 'duy', 'start': 0.9, 'end': 1.0}, {'word': 'của', 'start': 1.0, 'end': 1.1}, {'word': 'tôi', 'start': 1.1, 'end': 1.2}, {'word': 'cũng', 'start': 1.2, 'end': 1.4}, {'word': 'rất', 'start': 1.4, 'end': 1.5}, {'word': 'đơn', 'start': 1.5, 'end': 1.6}, {'word': 'giản', 'start': 1.6, 'end': 1.8}, {'word': 'thôi', 'start': 1.8, 'end': 2.0}]",
Sample_818,latest_short,1.19,1.08,0.902,0.25,Thằng bé xoài này!,thằng bé xoài,thằng bé xoài này,thằng bé xoài,"[{'word': 'thằng', 'start': 0.0, 'end': 0.6}, {'word': 'bé', 'start': 0.6, 'end': 0.7}, {'word': 'xoài', 'start': 0.7, 'end': 0.9}]",
Sample_819,latest_short,2.56,2.28,0.891,0.0,Cũng giống như các giai đoạn trong cuộc đời của mỗi người.,cũng giống như các giai đoạn trong cuộc đời của mỗi người,cũng giống như các giai đoạn trong cuộc đời của mỗi người,cũng giống như các giai đoạn trong cuộc đời của mỗi người,"[{'word': 'cũng', 'start': 0.0, 'end': 0.5}, {'word': 'giống', 'start': 0.5, 'end': 0.6}, {'word': 'như', 'start': 0.6, 'end': 0.7}, {'word': 'các', 'start': 0.7, 'end': 0.9}, {'word': 'giai', 'start': 0.9, 'end': 1.1}, {'word': 'đoạn', 'start': 1.1, 'end': 1.2}, {'word': 'trong', 'start': 1.2, 'end': 1.5}, {'word': 'cuộc', 'start': 1.5, 'end': 1.6}, {'word': 'đời', 'start': 1.6, 'end': 1.8}, {'word': 'của', 'start': 1.8, 'end': 1.9}, {'word': 'mỗi', 'start': 1.9, 'end': 2.2}, {'word': 'người', 'start': 2.2, 'end': 2.3}]",
Sample_820,latest_short,10.92,5.73,0.524,0.5,"Bộ giáp được chế tạo hoàn toàn bằng thép hàn có khả năng chống chịu cho các loại đạn 14,5 ly ở mặt trước, trong khi những phần giáp còn lại đủ sức bảo vệ kiếp lái khỏi hòa lực đến từ vũ khí nhỏ và mạnh đạn pháo.","bộ giáp được chế tạo hoàn toàn bằng thép Hàn có khả năng chống chịu cho các loại đạn 14,5 ly ở mặt trước",bộ giáp được chế tạo hoàn toàn bằng thép hàn có khả năng chống chịu cho các loại đạn 14 5 ly ở mặt trước trong khi những phần giáp còn lại đủ sức bảo vệ kiếp lái khỏi hòa lực đến từ vũ khí nhỏ và mạnh đạn pháo,bộ giáp được chế tạo hoàn toàn bằng thép hàn có khả năng chống chịu cho các loại đạn 14 5 ly ở mặt trước,"[{'word': 'bộ', 'start': 0.0, 'end': 0.5}, {'word': 'giáp', 'start': 0.5, 'end': 0.7}, {'word': 'được', 'start': 0.7, 'end': 0.9}, {'word': 'chế', 'start': 0.9, 'end': 1.0}, {'word': 'tạo', 'start': 1.0, 'end': 1.1}, {'word': 'hoàn', 'start': 1.1, 'end': 1.3}, {'word': 'toàn', 'start': 1.3, 'end': 1.3}, {'word': 'bằng', 'start': 1.3, 'end': 1.7}, {'word': 'thép', 'start': 1.7, 'end': 1.9}, {'word': 'Hàn', 'start': 1.9, 'end': 2.0}, {'word': 'có', 'start': 2.0, 'end': 2.5}, {'word': 'khả', 'start': 2.5, 'end': 2.7}, {'word': 'năng', 'start': 2.7, 'end': 2.7}, {'word': 'chống', 'start': 2.7, 'end': 3.0}, {'word': 'chịu', 'start': 3.0, 'end': 3.1}, {'word': 'cho', 'start': 3.1, 'end': 3.3}, {'word': 'các', 'start': 3.3, 'end': 3.4}, {'word': 'loại', 'start': 3.4, 'end': 3.6}, {'word': 'đạn', 'start': 3.6, 'end': 3.8}, {'word': '14,5', 'start': 3.8, 'end': 4.3}, {'word': 'ly', 'start': 4.3, 'end': 4.5}, {'word': 'ở', 'start': 4.5, 'end': 4.9}, {'word': 'mặt', 'start': 4.9, 'end': 5.0}, {'word': 'trước', 'start': 5.0, 'end': 5.2}]",
Sample_821,latest_short,2.13,1.79,0.841,0.0,Mình có tin được cái người đó hay không?,mình có tin được cái người đó hay không,mình có tin được cái người đó hay không,mình có tin được cái người đó hay không,"[{'word': 'mình', 'start': 0.0, 'end': 0.5}, {'word': 'có', 'start': 0.5, 'end': 0.7}, {'word': 'tin', 'start': 0.7, 'end': 1.0}, {'word': 'được', 'start': 1.0, 'end': 1.2}, {'word': 'cái', 'start': 1.2, 'end': 1.4}, {'word': 'người', 'start': 1.4, 'end': 1.5}, {'word': 'đó', 'start': 1.5, 'end': 1.7}, {'word': 'hay', 'start': 1.7, 'end': 1.8}, {'word': 'không', 'start': 1.8, 'end': 1.9}]",
Sample_822,latest_short,6.49,4.13,0.636,0.033,"Dù tình hình đang khó khăn như vậy, đặc biệt là thị trường crypto, nhưng sau cơn mưa trời sẽ lại sáng, đó là quy luật từ trước đến nay.",tình hình đang khó khăn như vậy đặc biệt là thị trường crypto nhưng sau cơn mưa trời sẽ lại sáng đó là quy luật từ trước đến nay,dù tình hình đang khó khăn như vậy đặc biệt là thị trường crypto nhưng sau cơn mưa trời sẽ lại sáng đó là quy luật từ trước đến nay,tình hình đang khó khăn như vậy đặc biệt là thị trường crypto nhưng sau cơn mưa trời sẽ lại sáng đó là quy luật từ trước đến nay,"[{'word': 'tình', 'start': 0.0, 'end': 0.7}, {'word': 'hình', 'start': 0.7, 'end': 0.8}, {'word': 'đang', 'start': 0.8, 'end': 1.0}, {'word': 'khó', 'start': 1.0, 'end': 1.2}, {'word': 'khăn', 'start': 1.2, 'end': 1.3}, {'word': 'như', 'start': 1.3, 'end': 1.5}, {'word': 'vậy', 'start': 1.5, 'end': 1.5}, {'word': 'đặc', 'start': 1.5, 'end': 1.8}, {'word': 'biệt', 'start': 1.8, 'end': 2.0}, {'word': 'là', 'start': 2.0, 'end': 2.2}, {'word': 'thị', 'start': 2.2, 'end': 2.5}, {'word': 'trường', 'start': 2.5, 'end': 2.7}, {'word': 'crypto', 'start': 2.7, 'end': 3.0}, {'word': 'nhưng', 'start': 3.0, 'end': 3.4}, {'word': 'sau', 'start': 3.4, 'end': 3.7}, {'word': 'cơn', 'start': 3.7, 'end': 3.8}, {'word': 'mưa', 'start': 3.8, 'end': 4.0}, {'word': 'trời', 'start': 4.0, 'end': 4.1}, {'word': 'sẽ', 'start': 4.1, 'end': 4.3}, {'word': 'lại', 'start': 4.3, 'end': 4.4}, {'word': 'sáng', 'start': 4.4, 'end': 4.6}, {'word': 'đó', 'start': 4.6, 'end': 5.1}, {'word': 'là', 'start': 5.1, 'end': 5.2}, {'word': 'quy', 'start': 5.2, 'end': 5.5}, {'word': 'luật', 'start': 5.5, 'end': 5.6}, {'word': 'từ', 'start': 5.6, 'end': 6.0}, {'word': 'trước', 'start': 6.0, 'end': 6.1}, {'word': 'đến', 'start': 6.1, 'end': 6.2}, {'word': 'nay', 'start': 6.2, 'end': 6.4}]",
Sample_823,latest_short,6.66,4.21,0.633,0.0,"Với sự nỗ lực của toàn bộ hệ thống chính trị trên địa bàn, tỷ lệ mù chữ đã được đẩy lùi qua từng năm học.",với sự nỗ lực của toàn bộ hệ thống chính trị trên địa bàn tỷ lệ mù chữ đã được đẩy lùi qua từng năm học,với sự nỗ lực của toàn bộ hệ thống chính trị trên địa bàn tỷ lệ mù chữ đã được đẩy lùi qua từng năm học,với sự nỗ lực của toàn bộ hệ thống chính trị trên địa bàn tỷ lệ mù chữ đã được đẩy lùi qua từng năm học,"[{'word': 'với', 'start': 0.0, 'end': 0.9}, {'word': 'sự', 'start': 0.9, 'end': 1.0}, {'word': 'nỗ', 'start': 1.0, 'end': 1.1}, {'word': 'lực', 'start': 1.1, 'end': 1.3}, {'word': 'của', 'start': 1.3, 'end': 1.5}, {'word': 'toàn', 'start': 1.5, 'end': 2.0}, {'word': 'bộ', 'start': 2.0, 'end': 2.1}, {'word': 'hệ', 'start': 2.1, 'end': 2.3}, {'word': 'thống', 'start': 2.3, 'end': 2.4}, {'word': 'chính', 'start': 2.4, 'end': 2.6}, {'word': 'trị', 'start': 2.6, 'end': 2.8}, {'word': 'trên', 'start': 2.8, 'end': 3.1}, {'word': 'địa', 'start': 3.1, 'end': 3.3}, {'word': 'bàn', 'start': 3.3, 'end': 3.4}, {'word': 'tỷ', 'start': 3.4, 'end': 4.1}, {'word': 'lệ', 'start': 4.1, 'end': 4.2}, {'word': 'mù', 'start': 4.2, 'end': 4.4}, {'word': 'chữ', 'start': 4.4, 'end': 4.6}, {'word': 'đã', 'start': 4.6, 'end': 5.0}, {'word': 'được', 'start': 5.0, 'end': 5.3}, {'word': 'đẩy', 'start': 5.3, 'end': 5.5}, {'word': 'lùi', 'start': 5.5, 'end': 5.8}, {'word': 'qua', 'start': 5.8, 'end': 6.1}, {'word': 'từng', 'start': 6.1, 'end': 6.3}, {'word': 'năm', 'start': 6.3, 'end': 6.4}, {'word': 'học', 'start': 6.4, 'end': 6.5}]",
Sample_824,latest_short,2.22,1.79,0.805,0.429,Bão cuốn văng ngói trên mái nhà.,bảo cuốn văn nói trên mái nhà,bão cuốn văng ngói trên mái nhà,bảo cuốn văn nói trên mái nhà,"[{'word': 'bảo', 'start': 0.0, 'end': 0.7}, {'word': 'cuốn', 'start': 0.7, 'end': 0.9}, {'word': 'văn', 'start': 0.9, 'end': 1.2}, {'word': 'nói', 'start': 1.2, 'end': 1.4}, {'word': 'trên', 'start': 1.4, 'end': 1.7}, {'word': 'mái', 'start': 1.7, 'end': 1.9}, {'word': 'nhà', 'start': 1.9, 'end': 2.0}]",
Sample_825,latest_short,2.9,2.33,0.805,0.188,Nhưng mà em mua nguyên cả một cái đùi cho anh ăn cho đã thì thôi.,Nhưng mà em muốn cả một cái đồ cho anh ăn cho đã thì thôi,nhưng mà em mua nguyên cả một cái đùi cho anh ăn cho đã thì thôi,nhưng mà em muốn cả một cái đồ cho anh ăn cho đã thì thôi,"[{'word': 'Nhưng', 'start': 0.0, 'end': 0.5}, {'word': 'mà', 'start': 0.5, 'end': 0.6}, {'word': 'em', 'start': 0.6, 'end': 0.8}, {'word': 'muốn', 'start': 0.8, 'end': 1.0}, {'word': 'cả', 'start': 1.0, 'end': 1.3}, {'word': 'một', 'start': 1.3, 'end': 1.4}, {'word': 'cái', 'start': 1.4, 'end': 1.5}, {'word': 'đồ', 'start': 1.5, 'end': 1.7}, {'word': 'cho', 'start': 1.7, 'end': 1.8}, {'word': 'anh', 'start': 1.8, 'end': 1.9}, {'word': 'ăn', 'start': 1.9, 'end': 2.0}, {'word': 'cho', 'start': 2.0, 'end': 2.3}, {'word': 'đã', 'start': 2.3, 'end': 2.4}, {'word': 'thì', 'start': 2.4, 'end': 2.6}, {'word': 'thôi', 'start': 2.6, 'end': 2.8}]",
Sample_826,latest_short,3.16,2.15,0.68,0.176,Những tình huống này có thể hiểu đơn giản là giai đoạn set up của thuật thức.,những tình huống này có thể hiểu đơn giản là giai đoạn setup của thổ thức,những tình huống này có thể hiểu đơn giản là giai đoạn set up của thuật thức,những tình huống này có thể hiểu đơn giản là giai đoạn setup của thổ thức,"[{'word': 'những', 'start': 0.0, 'end': 0.4}, {'word': 'tình', 'start': 0.4, 'end': 0.5}, {'word': 'huống', 'start': 0.5, 'end': 0.7}, {'word': 'này', 'start': 0.7, 'end': 0.8}, {'word': 'có', 'start': 0.8, 'end': 0.9}, {'word': 'thể', 'start': 0.9, 'end': 1.0}, {'word': 'hiểu', 'start': 1.0, 'end': 1.2}, {'word': 'đơn', 'start': 1.2, 'end': 1.5}, {'word': 'giản', 'start': 1.5, 'end': 1.7}, {'word': 'là', 'start': 1.7, 'end': 1.8}, {'word': 'giai', 'start': 1.8, 'end': 2.0}, {'word': 'đoạn', 'start': 2.0, 'end': 2.2}, {'word': 'setup', 'start': 2.2, 'end': 2.6}, {'word': 'của', 'start': 2.6, 'end': 2.7}, {'word': 'thổ', 'start': 2.7, 'end': 2.9}, {'word': 'thức', 'start': 2.9, 'end': 3.0}]",
Sample_827,latest_short,4.78,3.14,0.658,0.091,"Còn với bộ Khúc Ca Ngày Cũ, đây liệu có phải là một bộ nằm trong kế hoạch của Miojo hay không?",con với bộ Khúc Ca Ngày Cũ đây liệu có phải là một bộ nằm trong kế hoạch của Yoyo hay không,còn với bộ khúc ca ngày cũ đây liệu có phải là một bộ nằm trong kế hoạch của miojo hay không,con với bộ khúc ca ngày cũ đây liệu có phải là một bộ nằm trong kế hoạch của yoyo hay không,"[{'word': 'con', 'start': 0.0, 'end': 0.5}, {'word': 'với', 'start': 0.5, 'end': 0.6}, {'word': 'bộ', 'start': 0.6, 'end': 0.8}, {'word': 'Khúc', 'start': 0.8, 'end': 1.0}, {'word': 'Ca', 'start': 1.0, 'end': 1.1}, {'word': 'Ngày', 'start': 1.1, 'end': 1.3}, {'word': 'Cũ', 'start': 1.3, 'end': 1.4}, {'word': 'đây', 'start': 1.4, 'end': 2.0}, {'word': 'liệu', 'start': 2.0, 'end': 2.2}, {'word': 'có', 'start': 2.2, 'end': 2.3}, {'word': 'phải', 'start': 2.3, 'end': 2.3}, {'word': 'là', 'start': 2.3, 'end': 2.5}, {'word': 'một', 'start': 2.5, 'end': 2.7}, {'word': 'bộ', 'start': 2.7, 'end': 2.9}, {'word': 'nằm', 'start': 2.9, 'end': 3.2}, {'word': 'trong', 'start': 3.2, 'end': 3.4}, {'word': 'kế', 'start': 3.4, 'end': 3.6}, {'word': 'hoạch', 'start': 3.6, 'end': 3.7}, {'word': 'của', 'start': 3.7, 'end': 3.8}, {'word': 'Yoyo', 'start': 3.8, 'end': 4.5}, {'word': 'hay', 'start': 4.5, 'end': 4.6}, {'word': 'không', 'start': 4.6, 'end': 4.7}]",
